Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
SerialiseData/ExMemory 5,1.1327969118538495e-6,1.1163465364164554e-6,1.186982785362251e-6,7.809976635522442e-8,2.462461567640995e-8,1.5847212128619664e-7
SerialiseData/ExMemory 5,1.1244073830891693e-6,1.1115132149591057e-6,1.171891721996377e-6,7.652602079482288e-8,1.5552123928286795e-8,1.5956772888329446e-7
SerialiseData/ExMemory 5,1.2101888586777838e-6,1.1816212290898112e-6,1.257164142160446e-6,1.3045481624706342e-7,9.105471398204115e-8,1.7464722216160843e-7
SerialiseData/ExMemory 5,1.1405108032139949e-6,1.117764780442792e-6,1.1868486366785617e-6,1.0149143105025124e-7,6.171018252114573e-8,1.7181604211565793e-7
SerialiseData/ExMemory 5,1.1860091883818563e-6,1.1681555266988495e-6,1.212353556433108e-6,7.370049130472619e-8,5.134131347656255e-8,9.59882908744047e-8
SerialiseData/ExMemory 5,1.1398739251942126e-6,1.1183786260009556e-6,1.203143545189496e-6,1.3333239396095185e-7,8.754743156571204e-9,2.561786061594235e-7
SerialiseData/ExMemory 5,1.145727330693375e-6,1.1287934920950672e-6,1.1719216490084606e-6,7.184072199084302e-8,5.2637577999223836e-8,1.023307553457063e-7
SerialiseData/ExMemory 5,1.1847936230476167e-6,1.1523947822324418e-6,1.315332668942121e-6,2.0576818655501512e-7,1.0394163326593077e-8,4.3510661822672435e-7
SerialiseData/ExMemory 5,1.1811616682204332e-6,1.1559301640381819e-6,1.2281902411480817e-6,1.0863034551675944e-7,3.437857824530058e-8,2.0646789070060895e-7
SerialiseData/ExMemory 14,5.523182401261706e-6,5.199128891005745e-6,6.237987782445382e-6,1.4976742474645562e-6,6.869969132004516e-7,2.61407478197392e-6
SerialiseData/ExMemory 14,5.194737291477033e-6,5.100211030310748e-6,5.400477523470201e-6,5.027478816456051e-7,3.2447250138791993e-7,7.989259541592061e-7
SerialiseData/ExMemory 14,4.8869445772306335e-6,4.775010870337692e-6,5.034552651701064e-6,4.2051290388188316e-7,3.6074391813865263e-7,5.15087525251176e-7
SerialiseData/ExMemory 6,1.1864148833010805e-6,1.1667955141813682e-6,1.2450721623213778e-6,1.0712327267752229e-7,4.789615964802309e-8,1.9022261981177368e-7
SerialiseData/ExMemory 14,4.7667580486170585e-6,4.60741837687985e-6,4.93541528329067e-6,5.54173927106986e-7,4.650618228021498e-7,6.969938654706202e-7
SerialiseData/ExMemory 14,5.112028584804811e-6,5.0144430466145125e-6,5.404933102443737e-6,4.975260204895044e-7,9.925564790986007e-8,1.073362634188752e-6
SerialiseData/ExMemory 14,5.25956094772906e-6,5.1565065593537805e-6,5.40438277647694e-6,4.2528595884198137e-7,3.3295311384099497e-7,6.355377281250928e-7
SerialiseData/ExMemory 9,1.2153815169166156e-6,1.1776910712225711e-6,1.3141538425313327e-6,1.9707923902971125e-7,8.156987212623922e-8,3.496513823173771e-7
SerialiseData/ExMemory 5,1.1496756142279353e-6,1.147856291441879e-6,1.1516029842300526e-6,6.9561466776383525e-9,5.3356391527194925e-9,9.743201738901717e-9
SerialiseData/ExMemory 9,1.3229825643430987e-6,1.2675721523320307e-6,1.4278528283484538e-6,2.4675022047103594e-7,1.664590970363876e-7,4.095245049449824e-7
SerialiseData/ExMemory 164,2.6729146119173514e-5,2.5890419774104323e-5,2.7874054540877793e-5,3.0459304821867574e-6,2.080478257039574e-6,4.132809273781637e-6
SerialiseData/ExMemory 607,8.934594202662289e-5,8.463330626786507e-5,1.0517762496344681e-4,2.605413598855104e-5,8.334035749946144e-6,4.7991140934166574e-5
SerialiseData/ExMemory 28,4.989903224948779e-6,4.881228495126861e-6,5.177758715599193e-6,5.033878747323727e-7,3.957441142721614e-7,6.86507565304376e-7
SerialiseData/ExMemory 4,1.1666738633366928e-6,1.1301514906295051e-6,1.212762476871386e-6,1.4223683726291336e-7,9.801989067254358e-8,1.9127383575252133e-7
SerialiseData/ExMemory 790,1.0846184097704934e-4,1.0438634276265183e-4,1.135358436500874e-4,1.5504781471123217e-5,1.1407949081138999e-5,1.921654872415777e-5
SerialiseData/ExMemory 97,1.2896924358734839e-5,1.2539881743491892e-5,1.3479736583986694e-5,1.500532552636736e-6,1.138577969524357e-6,1.878100760751431e-6
SerialiseData/ExMemory 13,1.336095636460136e-6,1.3221304034040238e-6,1.378018407487859e-6,6.967866797103012e-8,1.520689567136108e-8,1.359994563581775e-7
SerialiseData/ExMemory 151,1.372417312384112e-5,1.3535311667411116e-5,1.417012040071266e-5,8.884521193416171e-7,4.5988359360042266e-7,1.5069095736234533e-6
SerialiseData/ExMemory 22,2.9885452699637376e-6,2.9724839182120257e-6,3.0248803577629847e-6,8.717166804356363e-8,3.7794689594835536e-8,1.5566712051720515e-7
SerialiseData/ExMemory 147,1.6916298063586245e-5,1.643497222486641e-5,1.7507261602244248e-5,1.657171643246502e-6,7.20768357905616e-7,2.346766170087978e-6
SerialiseData/ExMemory 185,1.0919039173670318e-4,1.0809508792551253e-4,1.1179207710661488e-4,5.383594633582627e-6,1.8238284261075205e-6,1.045366317831383e-5
SerialiseData/ExMemory 263,2.2741620381457192e-4,2.1803070401485905e-4,2.40052666130414e-4,3.445466551624301e-5,1.6170749052058514e-5,5.043425856030695e-5
SerialiseData/ExMemory 4493,3.852870480831087e-3,3.808195181972683e-3,3.952171975262307e-3,1.9936219158015565e-4,1.159808820233523e-4,3.1568730985636576e-4
SerialiseData/ExMemory 362,3.2863784372439217e-4,3.189779823294817e-4,3.418538068319411e-4,3.705411140595116e-5,2.788737071609192e-5,4.82375729816016e-5
SerialiseData/ExMemory 3251,2.5986501863331894e-3,2.5240568706483284e-3,2.7208273198545798e-3,3.1022191236438755e-4,1.961145047952352e-4,4.256626242458235e-4
SerialiseData/ExMemory 359,3.311275422674449e-4,3.257078194836557e-4,3.5788124701917215e-4,3.5119097404686375e-5,6.53640284134263e-6,7.948635285656102e-5
SerialiseData/ExMemory 4,1.0971701154514935e-6,1.0830846888142684e-6,1.120504975039292e-6,6.232154634746831e-8,3.704075138222507e-8,1.0060524468000563e-7
SerialiseData/ExMemory 11803,9.410029597115843e-3,9.190853015398692e-3,9.76677782466871e-3,6.794746682407954e-4,3.7524380849647527e-4,9.998830436621254e-4
